ntrees,lr,folds,block,image
120,0.05,F6,0.21844685110095985,0.37340418637807016
120,0.05,F7,0.2747136749881248,0.08994134260265041
120,0.05,F8,0.2589164444891594,0.19643504531722056
120,0.05,A,0.30526230100966223,0.1072355756113977
120,0.05,T,0.2666685892259776,0.14075807998195045
120,0.075,F1,0.44517925513400625,0.13161750652991022
120,0.075,F2,0.3199614375234321,0.009927171839778093
120,0.075,F3,0.31906275635767023,0.028028606515928645
120,0.075,F4,0.301242422423624,0.02034094192429936
120,0.075,F5,0.3189388277997224,0.01848388161513914
120,0.075,F6,0.21865215829184415,0.3633594711943491
120,0.075,F7,0.2781970760542566,0.09537258309797958
120,0.075,F8,0.25866492278283615,0.19546827794561938
120,0.075,A,0.307487357045924,0.10782480508287544
120,0.075,T,0.26733187218825705,0.1469061988831858
120,0.1,F1,0.4438449936187493,0.132987195005415
120,0.1,F2,0.32071126345669754,0.010273972602739767
120,0.1,F3,0.31921657095980316,0.028317561222278353
120,0.1,F4,0.3010023407958706,0.03253394972551282
120,0.1,F5,0.3174975979502509,0.019969193530641416
120,0.1,F6,0.2193707334599394,0.38137515391095844
120,0.1,F7,0.27909431572280574,0.09580708233760593
120,0.1,F8,0.25881583580663015,0.2639274924471299
120,0.1,A,0.30744420647134335,0.1206489500977852
120,0.1,T,0.2678509632022148,0.1502622821366123
120,0.25,F1,0.43844993618749273,0.13782888450022301
120,0.25,F2,0.3188366986235338,0.01465233223513096
120,0.25,F3,0.32126743232157506,0.03543307086614178
120,0.25,F4,0.3016625652721926,0.04726957526726383
120,0.25,F5,0.314775274901249,0.021509516998569733
120,0.25,F6,0.21921675306677613,0.36284103428164083
120,0.25,F7,0.2853222145986172,0.10549641538127308
120,0.25,F8,0.2584637054177775,0.28169184290030214
120,0.25,A,0.3072493225486518,0.12584033405381817
120,0.25,T,0.26747606413657865,0.15423881775621862
120,0.5,F1,0.432010674092122,0.14251130789322797
120,0.5,F2,0.32328209522789353,0.01252817756199065
120,0.5,F3,0.31690935192780967,0.03695008307447811
120,0.5,F4,0.3076646059660284,0.05293267841664262
120,0.5,F5,0.31333404505177753,0.02145450544614369
120,0.5,F6,0.22132115177334089,0.3703583695159095
120,0.5,F7,0.28706391513168317,0.10710406256789051
120,0.5,F8,0.2629407917903315,0.2790936555891239
120,0.5,A,0.30806582887012335,0.12786660500817587
120,0.5,T,0.26661091244664903,0.15406960347453325
120,0.75,F1,0.43485323123332176,0.1462381346754157
120,0.75,F2,0.32312141824219376,0.012398127275879967
120,0.75,F3,0.31608900738310086,0.040020226829444505
120,0.75,F4,0.3037032591080967,0.056515457960127136
120,0.75,F5,0.3186719333831536,0.022169655627681806
120,0.75,F6,0.2205512498075245,0.37126563411314883
120,0.75,F7,0.2875917031720061,0.11357810123832279
120,0.75,F8,0.26907792142461895,0.2809667673716012
120,0.75,A,0.30920746546925204,0.13039401313645274
120,0.75,T,0.26689929634329224,0.17011675785436287
140,0.005,F1,0.4688478941872607,0.13238198381856403
140,0.005,F2,0.3174441647474694,0.025836656840645067
140,0.005,F3,0.34362182116488926,0.027450697103229116
140,0.005,F4,0.28647740231678775,0.012770875469517495
140,0.005,F5,0.33575317604355714,0.0206293321597536
140,0.005,F6,0.23399887081045012,0.3800142570150995
140,0.005,F7,0.2793054309389349,0.08633499891375185
140,0.005,F8,0.2580612706876604,0.1789728096676737
140,0.005,A,0.3154387538621262,0.1080489513735293
140,0.005,T,0.2811742992271311,0.15048790117885946
140,0.01,F1,0.4615964729086901,0.13034337771548699
140,0.01,F2,0.3203899094852981,0.011054274319403534
140,0.01,F3,0.3335726004922067,0.026222639601242492
140,0.01,F4,0.27969509633275313,0.014504478474429372
140,0.01,F5,0.3263584925803352,0.017878754538453112
140,0.01,F6,0.22912282502694659,0.3806623031559847
140,0.01,F7,0.2781970760542566,0.08555290028242446
140,0.01,F8,0.2579103576638664,0.1814501510574018
140,0.01,A,0.3108553538180441,0.10595860989310331
140,0.01,T,0.26897566039912335,0.14786507981273622
140,0.025,F1,0.445353289244692,0.12750844110339554
140,0.025,F2,0.3223715923089283,0.008063117738859038
140,0.025,F3,0.32608695652173914,0.025500252835368054
140,0.025,F4,0.28173579016865735,0.019647500722334565
140,0.025,F5,0.32288886516494075,0.014358015183188466
140,0.025,F6,0.2255812759841913,0.36290583889572936
140,0.025,F7,0.2753997994405447,0.08485770149902239
140,0.025,F8,0.25901705317168877,0.18725075528700907
140,0.025,A,0.3073043277506728,0.10376145290811331
140,0.025,T,0.26614949821201983,0.14191437757346725
140,0.05,F1,0.4465135166492633,0.1289736892399822
140,0.05,F2,0.32108617642333026,0.009363620599965317
140,0.05,F3,0.3195242001640689,0.026872787690529476
140,0.05,F4,0.2985415041113979,0.02062987575845132
140,0.05,F5,0.32331589623145085,0.015733303993838654
140,0.05,F6,0.21865215829184415,0.37385781867668977
140,0.05,F7,0.27703594236554596,0.09359113621551163
140,0.05,F8,0.25866492278283615,0.19081570996978847
140,0.05,A,0.30791678962746716,0.1074797427680946
140,0.05,T,0.2672165186295997,0.14058886570026508
140,0.075,F1,0.4452372665042348,0.13161750652991022
140,0.075,F2,0.3213539713994965,0.01010057222125893
140,0.075,F3,0.31921657095980316,0.02878711262009681
140,0.075,F4,0.301242422423624,0.021207743426755243
140,0.075,F5,0.3188320700330949,0.019584112663659337
140,0.075,F6,0.21808756351691216,0.36374829887888016
140,0.075,F7,0.2785665276824827,0.09671953074082118
140,0.075,F8,0.25866492278283615,0.25401812688821757
140,0.075,A,0.30765016441281057,0.11572287549619993
140,0.075,T,0.2678221248125505,0.14778047267189354
140,0.1,F1,0.44338090265692076,0.13308275466649677
140,0.1,F2,0.32055058647099777,0.011184324605514107
140,0.1,F3,0.31731952420016407,0.030448602181608053
140,0.1,F4,0.30142248364443913,0.031898295290378464
140,0.1,F5,0.3176043557168784,0.020079216635493502
140,0.1,F6,0.2195760406508238,0.38163437236731257
140,0.1,F7,0.2793582097429672,0.0995003258744297
140,0.1,F8,0.2587655314653654,0.2676132930513595
140,0.1,A,0.30724720431856956,0.12193014808407408
140,0.1,T,0.2677067712538932,0.1485137345591968
140,0.25,F1,0.4374637428936071,0.13792444416130467
140,0.25,F2,0.3199078785281988,0.015129183284203207
140,0.25,F3,0.3207547169811321,0.03543307086614178
140,0.25,F4,0.3008822999819939,0.04946547240681887
140,0.25,F5,0.314775274901249,0.021564528550995665
140,0.25,F6,0.2197813478417081,0.3627762296675523
140,0.25,F7,0.28484720536232644,0.10623506408863781
140,0.25,F8,0.25962070526686454,0.2868882175226586
140,0.25,A,0.307254146469635,0.1269270263185391
140,0.25,T,0.2673607105779213,0.15635399627728586
140,0.5,F1,0.43328692423715043,0.14493215264063197
140,0.5,F2,0.323817685180226,0.012658227848101222
140,0.5,F3,0.31675553732567674,0.03702232175106557
140,0.5,F4,0.30712442230358317,0.051776943080034665
140,0.5,F5,0.3142948649514252,0.020574320607327556
140,0.5,F6,0.2213724785710619,0.3700991510595555
140,0.5,F7,0.28706391513168317,0.10801651097110576
140,0.5,F8,0.26550631319482876,0.29160120845921456
140,0.5,A,0.3086527676119544,0.1295851045521296
140,0.5,T,0.26640904371899876,0.1537029725308816
140,0.75,F1,0.43357698108829335,0.14786264891380518
140,0.75,F2,0.3259064859943227,0.012051326512918292
140,0.75,F3,0.31629409351927806,0.03947843675503859
140,0.75,F4,0.2990216673669047,0.05755561976307422
140,0.75,F5,0.3197395110494289,0.02046429750247547
140,0.75,F6,0.22024328902119794,0.37152485256950296
140,0.75,F7,0.2904417585897504,0.11362155116228545
140,0.75,F8,0.2679712259167967,0.28138972809667673
140,0.75,A,0.3091493765682466,0.13049355765947213
140,0.75,T,0.26643788210866304,0.1589486152631282
160,0.005,F1,0.46472908690103265,0.13238198381856403
160,0.005,F2,0.3174977237427026,0.024492803884168524
160,0.005,F3,0.33946882690730107,0.02712562305858557
160,0.005,F4,0.28653742272372607,0.013175382837330218
160,0.005,F5,0.33313761076118287,0.018373858510287167
160,0.005,F6,0.233947544012729,0.3800142570150995
160,0.005,F7,0.2793054309389349,0.08633499891375185
160,0.005,F8,0.25801096634639564,0.17794561933534747
160,0.005,A,0.3140793265417506,0.10748056592164179
160,0.005,T,0.28108778405813817,0.1502340797563314
160,0.01,F1,0.45776772247360487,0.13024781805440533
160,0.01,F2,0.3203899094852981,0.010013872030518511
160,0.01,F3,0.33229081214109923,0.026078162248067582
160,0.01,F4,0.27897485144949286,0.014504478474429372
160,0.01,F5,0.3260915981637664,0.017108592804488953
160,0.01,F6,0.22809628907252477,0.38079191238416177
160,0.01,F7,0.27735261518973975,0.08568325005431243
160,0.01,F8,0.2576085316162785,0.17981873111782476
160,0.01,A,0.30982154119897554,0.10553085214602609
160,0.01,T,0.26825470065751533,0.14603192509447793
160,0.025,F1,0.4456433460958348,0.12757214754411672
160,0.025,F2,0.32167532537089605,0.007933067452748355
160,0.025,F3,0.3226517637407711,0.025500252835368054
160,0.025,F4,0.28173579016865735,0.01958971395550424
160,0.025,F5,0.32438347389772604,0.014358015183188466
160,0.025,F6,0.22563260278191244,0.36310025273799496
160,0.025,F7,0.27513590542038313,0.08472735172713453
160,0.025,F8,0.25896674883042403,0.1865861027190332
160,0.025,A,0.3069781195383256,0.10367086301938606
160,0.025,T,0.2659187910947053,0.14208359185515262
160,0.05,F1,0.4462234597981204,0.13069376313945336
160,0.05,F2,0.32113973541856355,0.010187272411999349
160,0.05,F3,0.31921657095980316,0.02727010041176048
160,0.05,F4,0.29836144289058275,0.02051430222479056
160,0.05,F5,0.32262197074837196,0.01622840796567282
160,0.05,F6,0.21865215829184415,0.37385781867668977
160,0.05,F7,0.27729983638570754,0.09424288507495115
160,0.05,F8,0.25866492278283615,0.19456193353474316
160,0.05,A,0.3077725121594787,0.10844456043000758
160,0.05,T,0.2673895489675856,0.1427322466016132
160,0.075,F1,0.44430908458057783,0.1324456902592852
160,0.075,F2,0.320818381447164,0.010447372984220604
160,0.075,F3,0.3180373256767842,0.029112186664740247
160,0.075,F4,0.30154252445831586,0.021381103727246442
160,0.075,F5,0.3183516600832711,0.01947408955880736
160,0.075,F6,0.2189601190781707,0.3636186896507031
160,0.075,F7,0.27877764289861195,0.0964153812730828
160,0.075,F8,0.25866492278283615,0.2606646525679759
160,0.075,A,0.3074327076257165,0.1166948958357577
160,0.075,T,0.26764909447456453,0.15043149641829767
160,0.1,F1,0.4426267548439494,0.13422947059947765
160,0.1,F2,0.3202827914948315,0.011357724986994944
160,0.1,F3,0.3179347826086957,0.029437260709383795
160,0.1,F4,0.30076225916811716,0.031898295290378464
160,0.1,F5,0.316803672467172,0.02106942457916161
160,0.1,F6,0.2197813478417081,0.3544164344501328
160,0.1,F7,0.2807832374518393,0.10149902237671082
160,0.1,F8,0.2587655314653654,0.268821752265861
160,0.1,A,0.3072175471677098,0.11909117315726264
160,0.1,T,0.26715884185027106,0.14882396074228665
160,0.25,F1,0.43763777700429285,0.14060011467159328
160,0.25,F2,0.3198543195329656,0.015085833188833053
160,0.25,F3,0.31901148482362596,0.036083218955428764
160,0.25,F4,0.30148250405137744,0.04894539150534527
160,0.25,F5,0.3147218960179353,0.021509516998569733
160,0.25,F6,0.22111584458245648,0.36206337891257856
160,0.25,F7,0.28484720536232644,0.10897240929828378
160,0.25,F8,0.25967100960812917,0.2843504531722054
160,0.25,A,0.30729275512288867,0.12720128958785473
160,0.25,T,0.26744722574691426,0.16018951999548758
160,0.5,F1,0.4321266968325792,0.14477288653882903
160,0.5,F2,0.3239783621659258,0.012701577943471487
160,0.5,F3,0.31608900738310086,0.03937007874015752
160,0.5,F4,0.30274293259708296,0.05247038428199946
160,0.5,F5,0.314775274901249,0.02106942457916161
160,0.5,F6,0.22178309295283072,0.3703583695159095
160,0.5,F7,0.28658890589539243,0.10853791005865743
160,0.5,F8,0.2678706172342673,0.29063444108761327
160,0.5,A,0.3082443612453035,0.1299893840932249
160,0.5,T,0.26762025608490025,0.15559253200970158
160,0.75,F1,0.43189465135166494,0.14525068484423775
160,0.75,F2,0.32526377805152373,0.012268076989769394
160,0.75,F3,0.31567883511074646,0.03965903344650723
160,0.75,F4,0.30310305503871315,0.06009823750361165
160,0.75,F5,0.3200064054659977,0.019914181978215373
160,0.75,F6,0.22008930862803466,0.36497958654656215
160,0.75,F7,0.2897556341373304,0.11179665435585484
160,0.75,F8,0.2688767040595603,0.28350453172205436
160,0.75,A,0.3093335464804464,0.12968387342335158
160,0.75,T,0.26689929634329224,0.15880760336172373
175,0.005,F1,0.46472908690103265,0.13483468178632863
175,0.005,F2,0.31760484173316905,0.02124154673140277
175,0.005,F3,0.33952009844134534,0.027161742396879296
175,0.005,F4,0.2826961166796711,0.013175382837330218
175,0.005,F5,0.3320700330949077,0.017878754538453112
175,0.005,F6,0.233947544012729,0.3800142570150995
175,0.005,F7,0.2793054309389349,0.08620464914186399
175,0.005,F8,0.25801096634639564,0.17722054380664654
175,0.005,A,0.31348551476852315,0.1072164447817505
175,0.005,T,0.2789249048333141,0.15006486547464604
175,0.01,F1,0.4562594268476622,0.12999299229152073
175,0.01,F2,0.3203899094852981,0.009840471649037674
175,0.01,F3,0.3319831829368335,0.026294878277829947
175,0.01,F4,0.2787347698217394,0.014504478474429372
175,0.01,F5,0.32571794598057013,0.017108592804488953
175,0.01,F6,0.22809628907252477,0.38079191238416177
175,0.01,F7,0.27735261518973975,0.08572669997827509
175,0.01,F8,0.2576085316162785,0.17957703927492452
175,0.01,A,0.3095178338688308,0.1054796331418335
175,0.01,T,0.268139347098858,0.14600372271419704
175,0.025,F1,0.4439610163592064,0.12757214754411672
175,0.025,F2,0.3209254994376306,0.0077596670712675175
175,0.025,F3,0.3222415914684167,0.025500252835368054
175,0.025,F4,0.28179581057559566,0.019011846287200207
175,0.025,F5,0.32395644283121594,0.014798107602596589
175,0.025,F6,0.22522198840014374,0.36310025273799496
175,0.025,F7,0.2750303478123186,0.08863784488377147
175,0.025,F8,0.25896674883042403,0.18743202416918425
175,0.025,A,0.30651243071436896,0.10422651789143747
175,0.025,T,0.2658611143153766,0.14205538947487173
175,0.05,F1,0.4458173802065205,0.13069376313945336
175,0.05,F2,0.3208719404423973,0.010490723079590758
175,0.05,F3,0.3189602132895816,0.02838979989886581
175,0.05,F4,0.3010023407958706,0.02080323605894252
175,0.05,F5,0.32267534963168576,0.016503465727802813
175,0.05,F6,0.21890879228044957,0.37398742790486683
175,0.05,F7,0.278619306486515,0.0946773843145774
175,0.05,F8,0.25866492278283615,0.1946827794561934
175,0.05,A,0.30819003073948203,0.10877857244753661
175,0.05,T,0.2673895489675856,0.1456652941508263
175,0.075,F1,0.44407703909966356,0.1332738739886603
175,0.075,F2,0.32076482245193083,0.010750823651812014
175,0.075,F3,0.3177296964725185,0.02922054467962143
175,0.075,F4,0.3017826060860692,0.0319560820572089
175,0.075,F5,0.318138144550016,0.01947408955880736
175,0.075,F6,0.2193707334599394,0.36329466658026055
175,0.075,F7,0.2789359793107088,0.09928307625461652
175,0.075,F8,0.2587152271241008,0.26290030211480364
175,0.075,A,0.30743928106936835,0.11876918236072384
175,0.075,T,0.26764909447456453,0.14983924643239888
175,0.1,F1,0.4418726070309781,0.13429317704019872
175,0.1,F2,0.31964008355203255,0.011401075082365209
175,0.1,F3,0.3170631665299426,0.030882034241132672
175,0.1,F4,0.30064221835424043,0.03207165559086966
175,0.1,F5,0.3167502935838582,0.019364066453955275
175,0.1,F6,0.2191654262690551,0.3468342946017756
175,0.1,F7,0.2808360162558716,0.1021073213121877
175,0.1,F8,0.25866492278283615,0.2713595166163142
175,0.1,A,0.30682934179485183,0.11853914261734988
175,0.1,T,0.2669858115122852,0.1491623893056574
175,0.25,F1,0.4381598793363499,0.14063196789195387
175,0.25,F2,0.3203363504900648,0.015172533379573472
175,0.25,F3,0.3178835110746514,0.03611933829372249
175,0.25,F4,0.30148250405137744,0.04986997977463159
175,0.25,F5,0.3154158215010142,0.02145450544614369
175,0.25,F6,0.22039726941436122,0.3612857235435163
175,0.25,F7,0.28453053253813265,0.1091462089941343
175,0.25,F8,0.26012374867951105,0.2837462235649547
175,0.25,A,0.30729120213568284,0.1271783101110788
175,0.25,T,0.26747606413657865,0.16047154379829653
175,0.5,F1,0.432416753683722,0.14474103331846855
175,0.5,F2,0.32424615714209204,0.01274492803884164
175,0.5,F3,0.31629409351927806,0.039333959401863794
175,0.5,F4,0.3025628713762679,0.0520080901473563
175,0.5,F5,0.3153624426177004,0.02068434371217953
175,0.5,F6,0.22085921059385105,0.36964551876093577
175,0.5,F7,0.2871166939357154,0.10858135998262008
175,0.5,F8,0.2679712259167967,0.29220543806646526
175,0.5,A,0.30835368109817796,0.12999308392859138
175,0.5,T,0.2676779328642288,0.1543516272773422
175,0.75,F1,0.43276482190509336,0.14525068484423775
175,0.75,F2,0.32419259814685875,0.012311427085139548
175,0.75,F3,0.31567883511074646,0.04095932962508131
175,0.75,F4,0.3001620550987336,0.060502744871424485
175,0.75,F5,0.3200064054659977,0.02002420508306746
175,0.75,F6,0.22060257660524563,0.3653036096170047
175,0.75,F7,0.2897028553332981,0.11066695633282642
175,0.75,F8,0.2689773127420897,0.28350453172205436
175,0.75,A,0.3090109325510079,0.1298154361476045
175,0.75,T,0.266524397277656,0.15852557955891478
180,0.005,F1,0.46461306416057546,0.13483468178632863
180,0.005,F2,0.31760484173316905,0.019117392058262572
180,0.005,F3,0.33910992616899094,0.027161742396879296
180,0.005,F4,0.2826961166796711,0.013175382837330218
180,0.005,F5,0.3316430020283976,0.017878754538453112
180,0.005,F6,0.233947544012729,0.3800142570150995
180,0.005,F7,0.2793054309389349,0.08620464914186399
180,0.005,F8,0.25801096634639564,0.17722054380664654
180,0.005,A,0.31336636150860797,0.10695092544760798
180,0.005,T,0.2789249048333141,0.15006486547464604
180,0.01,F1,0.45521522218354793,0.12999299229152073
180,0.01,F2,0.32060414546623106,0.009840471649037674
180,0.01,F3,0.33167555373256763,0.026294878277829947
180,0.01,F4,0.27849468819398593,0.014504478474429372
180,0.01,F5,0.32555780933062883,0.017108592804488953
180,0.01,F6,0.2281476158702459,0.3728209448512734
180,0.01,F7,0.27735261518973975,0.08568325005431243
180,0.01,F8,0.2574576185924845,0.17957703927492452
180,0.01,A,0.3093131585699289,0.10447783095972712
180,0.01,T,0.26805283192986507,0.14600372271419704
180,0.025,F1,0.444019027729435,0.12757214754411672
180,0.025,F2,0.3209790584328638,0.0077596670712675175
180,0.025,F3,0.3218314191960624,0.02553637217366178
180,0.025,F4,0.2818558309825341,0.019011846287200207
180,0.025,F5,0.32363616953133345,0.014798107602596589
180,0.025,F6,0.21901144587589183,0.363229861966172
180,0.025,F7,0.2749775690082863,0.08855094503584615
180,0.025,F8,0.25896674883042403,0.18694864048338367
180,0.025,A,0.3056596586983539,0.10417594852053058
180,0.025,T,0.2659187910947053,0.14213999661571441
180,0.05,F1,0.44587539157674905,0.13066190991909277
180,0.05,F2,0.3208719404423973,0.010447372984220604
180,0.05,F3,0.31885767022149303,0.028028606515928645
180,0.05,F4,0.3010023407958706,0.020861022825772846
180,0.05,F5,0.3184584178498986,0.016558477280228856
180,0.05,F6,0.2191654262690551,0.37405223251895536
180,0.05,F7,0.2785137488784504,0.09485118401042802
180,0.05,F8,0.2587152271241008,0.19564954682779456
180,0.05,A,0.30768252039475186,0.10888879411030271
180,0.05,T,0.2673895489675856,0.14574990129166898
180,0.075,F1,0.44367095950806357,0.1332738739886603
180,0.075,F2,0.32071126345669754,0.01070747355644186
180,0.075,F3,0.317473338802297,0.02922054467962143
180,0.075,F4,0.3017826060860692,0.032187229124530536
180,0.075,F5,0.3180313867833885,0.020904389921883593
180,0.075,F6,0.2193707334599394,0.36355388503661457
180,0.075,F7,0.2789359793107088,0.09936997610254183
180,0.075,F8,0.2587655314653654,0.26350453172205435
180,0.075,A,0.30734272485906616,0.11909023801654356
180,0.075,T,0.26764909447456453,0.14978284167183709
180,0.1,F1,0.44181459566074954,0.1343887367012805
180,0.1,F2,0.3204970274757646,0.011401075082365209
180,0.1,F3,0.3187038556193601,0.031170988947482492
180,0.1,F4,0.30070223876117885,0.032187229124530536
180,0.1,F5,0.3168570513504857,0.01985917042578944
180,0.1,F6,0.21926807986449726,0.34489015617912
180,0.1,F7,0.28094157386393626,0.10249837062785139
180,0.1,F8,0.25866492278283615,0.2708761329305136
180,0.1,A,0.3071811681723511,0.11840898250236664
180,0.1,T,0.26701464990194945,0.1496982345309944
180,0.25,F1,0.4381018679661214,0.14069567433267505
180,0.25,F2,0.32055058647099777,0.014999132998092635
180,0.25,F3,0.3184987694831829,0.03658888969154084
180,0.25,F4,0.3013624632375007,0.049349898873157994
180,0.25,F5,0.315682715917583,0.02205963252282983
180,0.25,F6,0.22003798183031364,0.3613505281576048
180,0.25,F7,0.28453053253813265,0.1091462089941343
180,0.25,F8,0.2601740530207757,0.2825377643504532
180,0.25,A,0.30736737130807595,0.12709096624006108
180,0.25,T,0.2673895489675856,0.15900502002369
180,0.5,F1,0.43189465135166494,0.14474103331846855
180,0.5,F2,0.3239248031706925,0.01274492803884164
180,0.5,F3,0.31608900738310086,0.039297840063570066
180,0.5,F4,0.3064641978272613,0.052065876914186626
180,0.5,F5,0.3152023059677591,0.02046429750247547
180,0.5,F6,0.22111584458245648,0.36977512798911283
180,0.5,F7,0.28701113632765085,0.10897240929828378
180,0.5,F8,0.26792092157553193,0.2921450151057402
180,0.5,A,0.30870285852326473,0.1300258160288349
180,0.5,T,0.2677067712538932,0.1549720796435219
180,0.75,F1,0.4321266968325792,0.14528253806459834
180,0.75,F2,0.32553157302769,0.012311427085139548
180,0.75,F3,0.31588392124692366,0.040887090948493854
180,0.75,F4,0.3000420142848569,0.06009823750361165
180,0.75,F5,0.3193658588662325,0.019804158873363398
180,0.75,F6,0.22070523020068777,0.364720368090208
180,0.75,F7,0.2897028553332981,0.11084075602867693
180,0.75,F8,0.26807183459932593,0.28495468277945624
180,0.75,A,0.30892874804894926,0.1298624074216935
180,0.75,T,0.26687045795362785,0.15886400812228552
275,0.005,F1,0.46165448427891864,0.13034337771548699
275,0.005,F2,0.3203899094852981,0.011054274319403534
275,0.005,F3,0.3335726004922067,0.026150400924655037
275,0.005,F4,0.27975511673969145,0.014504478474429372
275,0.005,F5,0.3264652503469627,0.017878754538453112
275,0.005,F6,0.22927680542010986,0.3804678893137191
275,0.005,F7,0.2781970760542566,0.08555290028242446
275,0.005,F8,0.2579103576638664,0.1814501510574018
275,0.005,A,0.3109027000601638,0.10592527832824668
275,0.005,T,0.26897566039912335,0.147921484573298
275,0.01,F1,0.4458173802065205,0.1284003312734917
275,0.01,F2,0.32226447431846184,0.008149817929599457
275,0.01,F3,0.3290607054963085,0.026367116954417402
275,0.01,F4,0.27981513714662987,0.019647500722334565
275,0.01,F5,0.32304900181488205,0.016173396413246777
275,0.01,F6,0.2255812759841913,0.37133043872723737
275,0.01,F7,0.27555813585264155,0.08507495111883556
275,0.01,F8,0.25770914029880776,0.17764350453172206
275,0.01,A,0.3073569063898054,0.10409838220886061
275,0.01,T,0.26689929634329224,0.14205538947487173
275,0.025,F1,0.44645550527903466,0.12862330381601583
275,0.025,F2,0.3213539713994965,0.009233570313854744
275,0.025,F3,0.3201907301066448,0.02654771364588604
275,0.025,F4,0.2830562391213013,0.019994221323316963
275,0.025,F5,0.32347603288139215,0.015733303993838654
275,0.025,F6,0.21865215829184415,0.36348908042252603
275,0.025,F7,0.2767720483453845,0.0924614381924832
275,0.025,F8,0.2588661401478948,0.19957703927492443
275,0.025,A,0.3061028531966241,0.10695745887285574
275,0.025,T,0.26762025608490025,0.1405042585594224
275,0.05,F1,0.44297482306532077,0.13349684653118432
275,0.05,F2,0.32060414546623106,0.010360672793480186
275,0.05,F3,0.31731952420016407,0.029762334754027342
275,0.05,F4,0.30184262649300764,0.03259173649234326
275,0.05,F5,0.3173374613003096,0.017768731433601026
275,0.05,F6,0.21921675306677613,0.37379301406260124
275,0.05,F7,0.2793582097429672,0.09980447534216819
275,0.05,F8,0.25866492278283615,0.2662235649546828
275,0.05,A,0.3071648082647016,0.12047517204551104
275,0.05,T,0.26741838735725,0.14935980596762366
275,0.075,F1,0.44053834551572113,0.13614066382111234
275,0.075,F2,0.32022923249959834,0.01131437489162479
275,0.075,F3,0.3191652994257588,0.0309181535794264
275,0.075,F4,0.30352319788728166,0.050736781277087584
275,0.075,F5,0.3169638091171133,0.01864891627241716
275,0.075,F6,0.21890879228044957,0.34372367312552654
275,0.075,F7,0.2825249379849053,0.10232457093200087
275,0.075,F8,0.25866492278283615,0.2766163141993958
275,0.075,A,0.30756481718670803,0.12130293101232394
275,0.075,T,0.26643788210866304,0.15045969879857857
275,0.1,F1,0.4376957883745214,0.13897560043320378
275,0.1,F2,0.32055058647099777,0.011791225940697037
275,0.1,F3,0.3186525840853158,0.033518745936574446
275,0.1,F4,0.30148250405137744,0.050101126841953225
275,0.1,F5,0.3142414860681114,0.02024425129277152
275,0.1,F6,0.21890879228044957,0.3564253774868771
275,0.1,F7,0.2832110624373252,0.1061481642407126
275,0.1,F8,0.2587152271241008,0.2780060422960725
275,0.1,A,0.3066822538615249,0.12440131680860778
275,0.1,T,0.2664667204983274,0.15218004399571328
275,0.25,F1,0.4358974358974359,0.14196980314709817
275,0.25,F2,0.3217824433613625,0.01495578290272237
275,0.25,F3,0.317832239540607,0.03864769197428308
275,0.25,F4,0.2977612388211992,0.04929211210632767
275,0.25,F5,0.315682715917583,0.021014413026735568
275,0.25,F6,0.21947338705538166,0.3603136543321884
275,0.25,F7,0.28489998416635876,0.11023245709320006
275,0.25,F8,0.26530509582977013,0.28725075528700905
275,0.25,A,0.3073293175737123,0.12795958373369554
275,0.25,T,0.2672165186295997,0.15883580574200462
275,0.5,F1,0.432010674092122,0.14550551060712236
275,0.5,F2,0.32360344919929307,0.012874978324952324
275,0.5,F3,0.3181398687448729,0.04117604565484356
275,0.5,F4,0.3036432387011584,0.05535972262351918
275,0.5,F5,0.3161631258674068,0.020739355264605575
275,0.5,F6,0.22019196222347692,0.36439634501976537
275,0.5,F7,0.28738058795587695,0.10858135998262008
275,0.5,F8,0.26892700840082495,0.2916616314199396
275,0.5,A,0.30875748939812897,0.130036868612171
275,0.5,T,0.26805283192986507,0.1531389249252637
275,0.75,F1,0.43247476505395055,0.14684334586226666
275,0.75,F2,0.32419259814685875,0.012614877752731068
275,0.75,F3,0.3153712059064807,0.04193455175901173
275,0.75,F4,0.30142248364443913,0.06009823750361165
275,0.75,F5,0.3198996476993702,0.021014413026735568
275,0.75,F6,0.2207565569984089,0.36459075886203096
275,0.75,F7,0.2878028183881354,0.11062350640886376
275,0.75,F8,0.26877609537703107,0.2884592145015106
275,0.75,A,0.30883702140183433,0.13077236320959523
275,0.75,T,0.26675510439497063,0.15849737717863388
